date,city,longitude,latitude,dist_edi,dist_gla,dist_inv,catchment_city,sessions,userType,goal2Completions,goal9Completions,goal11Completions
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,-0,-0,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,Returning,1,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,1,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,Returning,1,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,Returning,1,-0,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,Returning,-0,-0,1
2019-04,Glenrothes,-3.1599,56.2008,27.558533026170487,77.42345674006178,155.95797304694258,Edinburgh,0,Returning,-0,-0,-0
2019-04,Hamilton,-4.0537,55.7776,57.3837866148204,15.669402638057353,189.21497083631874,Glasgow,0,Returning,-0,-0,-0
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,1,New,1,1,1
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,0,Returning,1,1,1
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,1,New,1,1,-0
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,0,Returning,1,1,1
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,0,Returning,1,1,-0
2019-04,Musselburgh,-3.0539,55.9419,8.45800143104446,75.11802185252624,184.9990254786519,Edinburgh,1,Returning,1,1,1
2019-04,Paisley,-4.4401,55.8473,78.86766618895565,11.893321819720903,181.65778135695138,Glasgow,1,New,1,-0,1
2019-04,Paisley,-4.4401,55.8473,78.86766618895565,11.893321819720903,181.65778135695138,Glasgow,0,Returning,1,-0,-0
2019-04,Bellshill,-4.0265,55.8168,54.39558879050898,15.011656081317444,184.96686092029927,Glasgow,1,Returning,-0,-0,1
2019-04,Cumbernauld,-3.9925,55.9457,50.04311252948382,18.517512135758093,170.83464933804078,Glasgow,0,New,-0,1,-0
2019-04,Dumbarton,-4.5646,55.9453,85.63522209103769,21.467590306949045,171.54792729696615,Glasgow,0,Returning,1,-0,-0
2019-04,Dunfermline,-3.4522,56.0717,21.01948418789828,54.81154933662223,163.16893531566924,Edinburgh,0,New,1,1,1
2019-04,Dunfermline,-3.4522,56.0717,21.01948418789828,54.81154933662223,163.16893531566924,Edinburgh,1,New,-0,1,-0
2019-04,Dunfermline,-3.4522,56.0717,21.01948418789828,54.81154933662223,163.16893531566924,Edinburgh,1,Returning,1,1,-0
2019-04,East Kilbride,-4.177,55.7644,65.13381945222666,12.033030034426734,190.4153261206561,Glasgow,0,Returning,1,1,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,1,1,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,1,-0,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,New,1,1,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,New,-0,-0,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,New,1,-0,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,New,1,-0,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,New,1,-0,-0
2019-04,Falkirk,-3.7839,56.0019,37.422150719895434,32.899195987250955,166.18661294476442,Glasgow,1,New,1,1,-0
2019-04,Falkirk,-3.7839,56.0019,37.422150719895434,32.899195987250955,166.18661294476442,Glasgow,1,Returning,1,-0,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,Returning,1,-0,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,1,-0,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,Returning,-0,-0,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,1,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,Returning,1,-0,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,-0,-0,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,1,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,-0,-0,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,-0,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,Returning,-0,1,1
2019-04,Glenrothes,-3.1599,56.2008,27.558533026170487,77.42345674006178,155.95797304694258,Edinburgh,1,Returning,-0,-0,1
2019-04,Inverness,-4.2247,57.4778,180.80299247269616,179.31086187474,0,Inverness,0,New,-0,-0,1
2019-04,Inverness,-4.2247,57.4778,180.80299247269616,179.31086187474,0,Inverness,0,New,1,1,-0
2019-04,Kilmarnock,-4.4988,55.6147,90.11431798370221,31.73930688125052,207.7069523614116,Glasgow,0,Returning,1,1,-0
2019-04,Kirkintilloch,-4.1562,55.9392,60.24640619891667,10.24318631680186,171.02025073352735,Glasgow,0,Returning,1,1,-0
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,1,Returning,-0,1,-0
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,0,New,-0,1,1
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,0,Returning,-0,-0,1
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,1,New,1,-0,-0
2019-04,Motherwell,-3.9811,55.7832,52.92064508618956,19.14498054034637,188.89131187091436,Glasgow,0,Returning,-0,-0,-0
2019-04,Musselburgh,-3.0539,55.9419,8.45800143104446,75.11802185252624,184.9990254786519,Edinburgh,0,Returning,1,1,1
2019-04,Musselburgh,-3.0539,55.9419,8.45800143104446,75.11802185252624,184.9990254786519,Edinburgh,0,Returning,-0,1,-0
2019-04,Paisley,-4.4401,55.8473,78.86766618895565,11.893321819720903,181.65778135695138,Glasgow,0,Returning,1,-0,1
2019-04,Renfrew,-4.3915,55.8753,75.428210814139,8.79674490082361,178.36053582669794,Glasgow,0,Returning,-0,1,-0
2019-04,Coatbridge,-4.0193,55.8622,52.73975303597606,14.4997666182152,179.96273693809596,Glasgow,1,Returning,-0,1,1
2019-04,Dumbarton,-4.5646,55.9453,85.63522209103769,21.467590306949045,171.54792729696615,Glasgow,0,Returning,-0,-0,-0
2019-04,Dunfermline,-3.4522,56.0717,21.01948418789828,54.81154933662223,163.16893531566924,Edinburgh,0,Returning,-0,-0,-0
2019-04,Dunfermline,-3.4522,56.0717,21.01948418789828,54.81154933662223,163.16893531566924,Edinburgh,1,Returning,-0,1,-0
2019-04,East Kilbride,-4.177,55.7644,65.13381945222666,12.033030034426734,190.4153261206561,Glasgow,1,Returning,1,1,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,New,1,-0,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,New,1,1,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,New,1,-0,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,-0,1,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,New,-0,-0,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,New,-0,1,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,1,-0,-0
2019-04,Falkirk,-3.7839,56.0019,37.422150719895434,32.899195987250955,166.18661294476442,Glasgow,1,New,1,1,1
2019-04,Falkirk,-3.7839,56.0019,37.422150719895434,32.899195987250955,166.18661294476442,Glasgow,1,New,1,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,Returning,1,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,Returning,1,-0,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,Returning,1,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,Returning,-0,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,1,-0,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,1,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,1,-0,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,-0,-0,-0
2019-04,Glenrothes,-3.1599,56.2008,27.558533026170487,77.42345674006178,155.95797304694258,Edinburgh,1,New,-0,1,-0
2019-04,Glenrothes,-3.1599,56.2008,27.558533026170487,77.42345674006178,155.95797304694258,Edinburgh,1,Returning,1,1,1
2019-04,Hamilton,-4.0537,55.7776,57.3837866148204,15.669402638057353,189.21497083631874,Glasgow,1,New,-0,1,-0
2019-04,Inverness,-4.2247,57.4778,180.80299247269616,179.31086187474,0,Inverness,0,Returning,1,1,-0
2019-04,Inverness,-4.2247,57.4778,180.80299247269616,179.31086187474,0,Inverness,0,Returning,-0,-0,-0
2019-04,Inverness,-4.2247,57.4778,180.80299247269616,179.31086187474,0,Inverness,0,Returning,1,1,1
2019-04,Kilmarnock,-4.4988,55.6147,90.11431798370221,31.73930688125052,207.7069523614116,Glasgow,0,Returning,1,1,1
2019-04,Kinross,-3.4229,56.2061,31.634403484168537,63.963400425618005,149.47506575676687,Edinburgh,1,New,-0,1,-0
2019-04,Kirkcaldy,-3.1581,56.1168,18.26460049517396,73.54261279699313,164.56744304515846,Edinburgh,0,New,-0,1,-0
2019-04,Kirkcaldy,-3.1581,56.1168,18.26460049517396,73.54261279699313,164.56744304515846,Edinburgh,1,New,1,1,-0
2019-04,Kirkcaldy,-3.1581,56.1168,18.26460049517396,73.54261279699313,164.56744304515846,Edinburgh,1,New,1,1,-0
2019-04,Kirkintilloch,-4.1562,55.9392,60.24640619891667,10.24318631680186,171.02025073352735,Glasgow,1,Returning,1,1,-0
2019-04,Kirkintilloch,-4.1562,55.9392,60.24640619891667,10.24318631680186,171.02025073352735,Glasgow,0,New,1,-0,1
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,1,New,1,1,1
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,1,Returning,-0,1,1
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,1,Returning,1,-0,-0
2019-04,Motherwell,-3.9811,55.7832,52.92064508618956,19.14498054034637,188.89131187091436,Glasgow,1,Returning,1,-0,-0
2019-04,Musselburgh,-3.0539,55.9419,8.45800143104446,75.11802185252624,184.9990254786519,Edinburgh,1,Returning,1,-0,-0
2019-04,Musselburgh,-3.0539,55.9419,8.45800143104446,75.11802185252624,184.9990254786519,Edinburgh,0,New,-0,1,1
2019-04,Paisley,-4.4401,55.8473,78.86766618895565,11.893321819720903,181.65778135695138,Glasgow,0,Returning,1,-0,-0
2019-04,Rutherglen,-4.2243,55.829,66.01606547310797,4.271109579101994,183.21465762904486,Glasgow,0,New,-0,1,-0
2019-04,Rutherglen,-4.2243,55.829,66.01606547310797,4.271109579101994,183.21465762904486,Glasgow,1,New,1,1,-0
2019-04,Blantyre,-4.0949,55.7939,59.22799138056113,12.526584899743698,187.2829304376844,Glasgow,1,New,1,1,1
2019-04,Dunfermline,-3.4522,56.0717,21.01948418789828,54.81154933662223,163.16893531566924,Edinburgh,0,New,-0,-0,1
2019-04,East Kilbride,-4.177,55.7644,65.13381945222666,12.033030034426734,190.4153261206561,Glasgow,0,New,1,-0,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,New,-0,1,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,-0,-0,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,New,1,-0,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,Returning,-0,-0,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,-0,-0,1
2019-04,Falkirk,-3.7839,56.0019,37.422150719895434,32.899195987250955,166.18661294476442,Glasgow,1,New,1,-0,-0
2019-04,Falkirk,-3.7839,56.0019,37.422150719895434,32.899195987250955,166.18661294476442,Glasgow,1,New,-0,1,-0
2019-04,Falkirk,-3.7839,56.0019,37.422150719895434,32.899195987250955,166.18661294476442,Glasgow,1,Returning,1,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,-0,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,Returning,-0,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,1,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,Returning,1,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,-0,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,-0,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,Returning,-0,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,1,1,1
2019-04,Glenrothes,-3.1599,56.2008,27.558533026170487,77.42345674006178,155.95797304694258,Edinburgh,1,Returning,1,-0,-0
2019-04,Hamilton,-4.0537,55.7776,57.3837866148204,15.669402638057353,189.21497083631874,Glasgow,1,New,-0,1,1
2019-04,Hamilton,-4.0537,55.7776,57.3837866148204,15.669402638057353,189.21497083631874,Glasgow,1,Returning,1,-0,-0
2019-04,Hamilton,-4.0537,55.7776,57.3837866148204,15.669402638057353,189.21497083631874,Glasgow,0,New,1,1,1
2019-04,Hamilton,-4.0537,55.7776,57.3837866148204,15.669402638057353,189.21497083631874,Glasgow,0,New,-0,1,-0
2019-04,Inverness,-4.2247,57.4778,180.80299247269616,179.31086187474,0,Inverness,1,Returning,1,1,1
2019-04,Inverness,-4.2247,57.4778,180.80299247269616,179.31086187474,0,Inverness,0,New,1,1,-0
2019-04,Kirkcaldy,-3.1581,56.1168,18.26460049517396,73.54261279699313,164.56744304515846,Edinburgh,1,New,-0,-0,1
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,1,New,-0,-0,1
2019-04,Motherwell,-3.9811,55.7832,52.92064508618956,19.14498054034637,188.89131187091436,Glasgow,0,Returning,-0,1,1
2019-04,Musselburgh,-3.0539,55.9419,8.45800143104446,75.11802185252624,184.9990254786519,Edinburgh,0,New,1,-0,-0
2019-04,Paisley,-4.4401,55.8473,78.86766618895565,11.893321819720903,181.65778135695138,Glasgow,0,Returning,1,-0,-0
2019-04,Paisley,-4.4401,55.8473,78.86766618895565,11.893321819720903,181.65778135695138,Glasgow,0,Returning,1,-0,1
2019-04,Paisley,-4.4401,55.8473,78.86766618895565,11.893321819720903,181.65778135695138,Glasgow,0,Returning,-0,1,-0
2019-04,Paisley,-4.4401,55.8473,78.86766618895565,11.893321819720903,181.65778135695138,Glasgow,0,New,-0,1,-0
2019-04,Renfrew,-4.3915,55.8753,75.428210814139,8.79674490082361,178.36053582669794,Glasgow,1,Returning,1,1,1
2019-04,Alexandria,-4.5789,55.9887,86.56121549212345,24.6186100989159,166.8706909885397,Glasgow,1,New,1,-0,1
2019-04,Alness,-4.2568,57.696,204.25063319830065,203.54984343487266,24.321650422894255,Inverness,0,Returning,1,-0,-0
2019-04,Bellshill,-4.0265,55.8168,54.39558879050898,15.011656081317444,184.96686092029927,Glasgow,0,New,-0,-0,-0
2019-04,East Kilbride,-4.177,55.7644,65.13381945222666,12.033030034426734,190.4153261206561,Glasgow,1,Returning,1,-0,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,-0,1,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,New,1,1,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,New,1,1,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,New,-0,-0,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,Returning,-0,-0,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,-0,-0,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,New,-0,1,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,-0,1,-0
2019-04,Falkirk,-3.7839,56.0019,37.422150719895434,32.899195987250955,166.18661294476442,Glasgow,1,Returning,-0,1,1
2019-04,Falkirk,-3.7839,56.0019,37.422150719895434,32.899195987250955,166.18661294476442,Glasgow,1,New,1,-0,-0
2019-04,Falkirk,-3.7839,56.0019,37.422150719895434,32.899195987250955,166.18661294476442,Glasgow,0,Returning,1,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,-0,-0,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,1,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,Returning,1,-0,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,1,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,1,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,-0,-0,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,1,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,Returning,-0,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,Returning,-0,1,1
2019-04,Hamilton,-4.0537,55.7776,57.3837866148204,15.669402638057353,189.21497083631874,Glasgow,1,New,-0,-0,1
2019-04,Hamilton,-4.0537,55.7776,57.3837866148204,15.669402638057353,189.21497083631874,Glasgow,1,Returning,-0,1,-0
2019-04,Inverness,-4.2247,57.4778,180.80299247269616,179.31086187474,0,Inverness,0,New,1,1,-0
2019-04,Inverness,-4.2247,57.4778,180.80299247269616,179.31086187474,0,Inverness,1,New,-0,-0,-0
2019-04,Kilmarnock,-4.4988,55.6147,90.11431798370221,31.73930688125052,207.7069523614116,Glasgow,1,Returning,1,-0,-0
2019-04,Kirkcaldy,-3.1581,56.1168,18.26460049517396,73.54261279699313,164.56744304515846,Edinburgh,1,Returning,-0,1,1
2019-04,Kirkintilloch,-4.1562,55.9392,60.24640619891667,10.24318631680186,171.02025073352735,Glasgow,1,Returning,1,1,-0
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,0,Returning,-0,-0,-0
2019-04,Livingston,-3.5181,55.9007,21.347375430442188,45.90816461321699,180.471694262653,Edinburgh,0,New,-0,1,1
2019-04,Motherwell,-3.9811,55.7832,52.92064508618956,19.14498054034637,188.89131187091436,Glasgow,0,New,1,-0,-0
2019-04,Motherwell,-3.9811,55.7832,52.92064508618956,19.14498054034637,188.89131187091436,Glasgow,1,Returning,1,1,-0
2019-04,Motherwell,-3.9811,55.7832,52.92064508618956,19.14498054034637,188.89131187091436,Glasgow,0,New,-0,-0,1
2019-04,Paisley,-4.4401,55.8473,78.86766618895565,11.893321819720903,181.65778135695138,Glasgow,1,New,1,-0,1
2019-04,Rutherglen,-4.2243,55.829,66.01606547310797,4.271109579101994,183.21465762904486,Glasgow,0,Returning,1,-0,1
2019-04,Rutherglen,-4.2243,55.829,66.01606547310797,4.271109579101994,183.21465762904486,Glasgow,1,New,1,1,-0
2019-04,Alexandria,-4.5789,55.9887,86.56121549212345,24.6186100989159,166.8706909885397,Glasgow,1,Returning,1,-0,-0
2019-04,Dumbarton,-4.5646,55.9453,85.63522209103769,21.467590306949045,171.54792729696615,Glasgow,0,New,-0,1,1
2019-04,Dunfermline,-3.4522,56.0717,21.01948418789828,54.81154933662223,163.16893531566924,Edinburgh,0,New,1,1,1
2019-04,Dunfermline,-3.4522,56.0717,21.01948418789828,54.81154933662223,163.16893531566924,Edinburgh,1,New,-0,-0,-0
2019-04,Dunfermline,-3.4522,56.0717,21.01948418789828,54.81154933662223,163.16893531566924,Edinburgh,0,Returning,-0,1,-0
2019-04,Dunfermline,-3.4522,56.0717,21.01948418789828,54.81154933662223,163.16893531566924,Edinburgh,1,New,-0,1,-0
2019-04,East Kilbride,-4.177,55.7644,65.13381945222666,12.033030034426734,190.4153261206561,Glasgow,1,Returning,-0,-0,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,-0,1,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,1,Returning,-0,1,-0
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,New,-0,1,1
2019-04,Edinburgh,-3.1883,55.9533,0,66.9743510195009,180.80299247269616,Edinburgh,0,New,-0,-0,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,Returning,-0,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,-0,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,-0,1,1
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,1,New,-0,1,-0
2019-04,Glasgow,-4.2518,55.8642,66.9743510195009,9.487132757147711e-5,179.31086187474,Glasgow,0,New,-0,1,1
2019-04,Hamilton,-4.0537,55.7776,57.3837866148204,15.669402638057353,189.21497083631874,Glasgow,0,Returning,-0,-0,-0
